source,target,lag,pval,val,abs_val,source_group,target_group,hierarchy_allowed,method,use_autolag,use_hierarchy,tau_setting,bootstrap_stability,bootstrap_count,bootstrap_reps
compartment/window_position_lee_side,compartment/humidity_deficit,2,0.0006504500687710175,-0.03197460334581756,0.03197460334581756,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.16666666666666666,5.0,30.0
energy/electricity_use.lighting,compartment/humidity_deficit,1,1.8064657356781844e-17,0.07965633781085935,0.07965633781085935,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.6,18.0,30.0
energy/energy_use.heating,compartment/humidity_deficit,1,1.603245610052986e-31,0.10923117627410167,0.10923117627410167,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.9666666666666667,29.0,30.0
energy/energy_use.heating,compartment/humidity_deficit,7,1.868138657148317e-05,-0.04013138220161123,0.04013138220161123,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.1,3.0,30.0
compartment/air_temperature,compartment/leaf_temperature,1,8.137050198487809e-30,0.10606872576003011,0.10606872576003011,State,Physiology,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/leaf_temperature,compartment/leaf_temperature,1,0.0,0.6263408974705271,0.6263408974705271,Physiology,Physiology,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/par,compartment/leaf_temperature,1,1.7289321795766882e-12,0.06609014922880746,0.06609014922880746,State,Physiology,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.9666666666666667,29.0,30.0
compartment/par,compartment/par,1,0.0,0.5405046463858674,0.5405046463858674,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/par,compartment/par,2,2.2038769429729656e-11,0.06270255500326773,0.06270255500326773,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.9666666666666667,29.0,30.0
compartment/par,compartment/par,3,2.1162431061461053e-11,0.06276355508575149,0.06276355508575149,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/screen_blackout/screen_position,compartment/par,1,0.040394165115431424,-0.01921857765803358,0.01921857765803358,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
energy/co2_dosage,compartment/par,1,0.0002578887624914919,0.0342569152868012,0.0342569152868012,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.9,27.0,30.0
energy/co2_dosage,compartment/par,3,0.08935684140677194,0.01592893615123369,0.01592893615123369,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.23333333333333334,7.0,30.0
energy/electricity_use.lighting,compartment/par,1,9.352955761178416e-49,0.1369530660347395,0.1369530660347395,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
energy/electricity_use.lighting,compartment/par,2,9.122689493049481e-06,-0.04158840228715735,0.04158840228715735,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.6333333333333333,19.0,30.0
compartment/screen_blackout/screen_position,compartment/screen_blackout/screen_position,1,0.0,0.7981614130394057,0.7981614130394057,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/screen_energy/screen_position,compartment/screen_energy/screen_position,1,0.0,0.7874432172336208,0.7874432172336208,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/water_supply/water_flow_duration,compartment/water_supply/water_flow_duration,1,0.0,0.860388558772403,0.860388558772403,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/window_position_lee_side,compartment/window_position_lee_side,1,0.0,0.693138428062742,0.693138428062742,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/window_position_wind_side,compartment/window_position_wind_side,1,0.0,0.7037276617847854,0.7037276617847854,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/window_position_wind_side,compartment/window_position_wind_side,2,7.891065571100857e-24,-0.09415059912966808,0.09415059912966808,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.7666666666666667,23.0,30.0
energy/co2_dosage,energy/co2_dosage,1,0.0,0.5451072015997991,0.5451072015997991,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
energy/electricity_use.lighting,energy/electricity_use.lighting,1,0.0,0.7791009873424788,0.7791009873424788,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
energy/energy_use.heating,energy/energy_use.heating,1,0.0,0.766398696965059,0.766398696965059,Action,Action,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/water_supply/water_flow_duration,substrate_bulk_ec_mean,1,7.59063175735744e-14,-0.07004148369228941,0.07004148369228941,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.36666666666666664,11.0,30.0
compartment/water_supply/water_flow_duration,substrate_bulk_ec_mean,2,8.489659506846308e-11,0.06082774637081942,0.06082774637081942,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.06666666666666667,2.0,30.0
compartment/water_supply/water_flow_duration,substrate_bulk_ec_mean,3,4.769262785346403e-06,-0.04288547453230289,0.04288547453230289,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.0,,
compartment/water_supply/water_flow_duration,substrate_bulk_ec_mean,4,1.963865310577369e-09,0.05623808245755685,0.05623808245755685,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.0,,
energy/co2_dosage,substrate_bulk_ec_mean,1,0.014837152389112838,0.022847931812773975,0.022847931812773975,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.36666666666666664,11.0,30.0
energy/co2_dosage,substrate_bulk_ec_mean,23,0.060261888762950584,-0.01762102382288775,0.01762102382288775,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.1,3.0,30.0
energy/energy_use.heating,substrate_bulk_ec_mean,15,1.704191517896342e-05,-0.04031716434039723,0.04031716434039723,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.0,,
substrate_bulk_ec_mean,substrate_bulk_ec_mean,1,0.0,0.7500345827628361,0.7500345827628361,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
substrate_bulk_ec_mean,substrate_bulk_ec_mean,2,8.170326049123531e-14,-0.06998173010742637,0.06998173010742637,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.6666666666666666,20.0,30.0
substrate_bulk_ec_mean,substrate_bulk_ec_mean,3,1.5062783059113796e-10,-0.06004641073577498,0.06004641073577498,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.1,3.0,30.0
compartment/screen_energy/screen_position,substrate_relative_permittivity_mean,1,0.03914114511987568,-0.01933708990776929,0.01933708990776929,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.06666666666666667,2.0,30.0
compartment/water_supply/water_flow_duration,substrate_relative_permittivity_mean,1,4.6992562761276375e-05,-0.038145461645949445,0.038145461645949445,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.9333333333333333,28.0,30.0
substrate_relative_permittivity_mean,substrate_relative_permittivity_mean,1,0.0,0.7862863435840164,0.7862863435840164,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
compartment/screen_blackout/screen_position,substrate_temperature_mean,1,0.013942439152338268,0.023058067866768443,0.023058067866768443,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.0,,
compartment/screen_blackout/screen_position,substrate_temperature_mean,3,0.00546015823834341,-0.026056284609955363,0.026056284609955363,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.0,,
energy/co2_dosage,substrate_temperature_mean,2,0.0003003329720553863,0.03389631840958136,0.03389631840958136,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.3333333333333333,10.0,30.0
energy/electricity_use.lighting,substrate_temperature_mean,1,2.74923003705736e-29,0.10508259564927626,0.10508259564927626,Action,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.7333333333333333,22.0,30.0
substrate_temperature_mean,substrate_temperature_mean,1,0.0,0.8847141802220531,0.8847141802220531,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,1.0,30.0,30.0
substrate_temperature_mean,substrate_temperature_mean,2,0.0,-0.4231231972194913,0.4231231972194913,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.0,,
substrate_temperature_mean,substrate_temperature_mean,3,2.001291791303558e-11,0.0628647075125135,0.0628647075125135,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.03333333333333333,1.0,30.0
substrate_temperature_mean,substrate_temperature_mean,5,0.000695456063972785,0.03181715521502921,0.03181715521502921,State,State,True,hierarchical_autolag_pcmciplus,True,True,target_specific_autolag,0.0,,
